"tac";"handset_brand";"handset_model";"reporting_body";"approved_in";"gsm450";"gsm850";"gsm900";"gsm1800";"gsm1900";"gsmr";"gsm3";"foma";"iden800";"cdma800";"cdma1800";"cdma1900";"tdma";"satellite";
"'35257600";"Samsung";"SGH-V200";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35257700";"Panasonic";"EB-GD55";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35257800";"Nokia";"3620";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35258300";"Samsung";"SGH-R220s";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35258700";"Motorola";"MC3-41D13";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35258800";"Motorola";"C550";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35258900";"Motorola";"C350e";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35259000";"Motorola";"MC3-41H11";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35259102";"Samsung";"SGH-F258";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35259300";"Samsung";"SGH-Z100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35259400";"Samsung";"SGH-R200s";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35259500";"Samsung";"SGH-R200s";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35259502";"LG";"KE990 Viewty";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35259800";"Integrated Telecom Systems";"Cellbox";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35260400";"Motorola";"V690";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35260500";"Motorola";"V690";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35260600";"Motorola";"V878";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35260700";"Motorola";"V878";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35260800";"Motorola";"BT3-411A11";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35260900";"Motorola";"BT3-411A11";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35261000";"Siemens";"A55";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35261100";"NovaTel";"Merlin TU510";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35261300";"Innostream";"INNO90";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35261400";"CECT";"F909";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35261600";"Maxon";"O2X1";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35261700";"Sagem";"MO190";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35261800";"Sagem";"MO170";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35261900";"Samsung";"SGH-P510";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35262000";"Samsung";"SGH-X600";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35262100";"Samsung";"SGH-X600";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35262200";"Samsung";"SGH-X608";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35262300";"Samsung";"SGH-X608";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35262500";"LG";"G800";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35262600";"LG";"LG8390";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35262700";"LG";"G3100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35262800";"LG";"G7110";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35262900";"Innostream";"INNO 90";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35263100";"Panasonic";"EB-G51e";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35263200";"Panasonic";"EB-G51m";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35263400";"China";"BIRD";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35263500";"Amio";"A9+";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35263600";"Samyang";"SM-G800";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35263701";"LG";"KG800";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35263800";"Samsung";"SGH-E710";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35263801";"LG";"KG800 Chocolate";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35263900";"Samsung";"SGH-S408";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35264002";"HTC";"P3300";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";
"'35264300";"Sewon";"SG-2880CS";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35264400";"Sewon";"SG-2300CD";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35264500";"Sewon";"SG-2200CD";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35264600";"Sewon";"SG-2100CS";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35264800";"Mitsubishi";"M720";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35264900";"Sendo";"SMD330 / S330";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35265001";"Samsung";"SGH-X510v";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35265100";"Siemens";"C55";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35265101";"Samsung";"X530";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35265201";"Samsung";"SGH-X210";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35265300";"Alcatel";"One Touch 735i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35265400";"Alcatel";"One Touch 735i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35265500";"Alcatel";"One Touch 536";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35265600";"Alcatel";"One Touch 536";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35265700";"TCL Mobile";"818";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35265800";"Apex";"AX-100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35265900";"Sewon";"SG-P200";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35266301";"Samsung";"SGH-Z560v";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35266401";"i-mate";"SPL";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35266601";"Samsung";"SGH-D830 / D838";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35266701";"Samsung";"SGH-D830 / D838";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35267000";"CECT";"T668";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35267001";"ONDA";"N1030";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35267100";"Motorola";"C450";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35267200";"Motorola";"C350";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35267300";"Konka";"C928";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35267401";"Philips";"S900";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35267601";"Samsung";"SGH-E388";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35267700";"Motorola";"V360";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35267800";"Motorola";"MQ3-4411A11";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35267801";"Sierra Wireless";"MC8775";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35267900";"TCL Mobile";"808";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35267901";"Sierra Wireless";"MC8775";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35268000";"Guo Wei";"TP V60A";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35268100";"Guo Wei";"TP V60B";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35268200";"SonyEricsson";"K510i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35268300";"Motorola";"V300 / V400";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35268302";"SonyEricsson";"W910i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35268400";"Motorola";"CC3-41B11";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35268500";"Motorola";"V635";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35268501";"Samsung";"SGH-X506";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35268600";"BenQ";"56D77";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35268800";"Wonu Telecom";"STARRY / MUCH";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35269000";"Samsung";"SGH-R210s";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35269100";"TOP";"GT7910";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35269101";"LG";"KG110";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35269300";"Motorola";"C350";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35269301";"ASUS";"P535";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35269400";"Motorola";"MC3-41H11";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35269402";"Hualu";"V9200";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35269500";"AMC";"CT-951";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35269501";"Samsung";"SGH-Z360";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35269600";"IPWireless";"Wireless Broadband Modem P1D";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35269700";"IPWireless";"Wireless Broadband Modem P1D";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35269900";"Siemens";"A55";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35269901";"Palm";"Treo 750v";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35270000";"Siemens";"A55";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35270100";"Scope Logistical Solutions";"MHub";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35270200";"Wonu Telecom";"Wizard C33";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35270400";"Motorola";"MC3-41H11";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35270402";"Sony Ericsson";"W380i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35270500";"Wonu Telecom";"Wizard C33";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35270501";"Palm";"Treo 680";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35270600";"Motorola";"V60 / V66";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35270601";"Samsung";"SGH-X500";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35270700";"Samsung";"SGH-P108";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35270701";"Samsung";"SGH-P318";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35270800";"Samsung";"SGH-E715";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35270900";"Motorola";"C350";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35271000";"Motorola";"C375";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35271100";"Motorola";"A835";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35271101";"Samsung";"SGH-C417";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35271200";"Silverstar";"MOD110d";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35271201";"Samsung";"SGH-C417";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35271301";"LG";"KG120";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35271400";"Samsung";"SGH-i700";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35271500";"Samsung";"SGH-P705";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35271600";"Dr. Neuhaus";"RT-3000";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35271800";"Motorola";"C550";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35271900";"Maxon";"MX7750";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35272000";"Maxon";"MX7752";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35272100";"Maxon";"DW860";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35272200";"BenQ";"1160";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35272300";"SangFei";"SED V618";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35272400";"Konka";"C929";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35272500";"OKWAP";"S762";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35272502";"SonyEricsson";"W610i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35272601";"Nokia";"1100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
